<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,siblings_id,has_sibling,siblings_n,sex,ethnicity,age,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,unp_interview,unp_agg,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,vio_agg,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,ses_interview,ses_school,ses_agg,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0008,wjms,MJ,wjms,ca_p7_2018,wjms_sibling_340,1,2,2,1,15,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,5,2,3,1,1,1,1,1.4285714285714286,5,2,3.5,0.06930754559562452,5,5,5,5,2,2,2,4,2.5,59.1346168518066,0,1.3180276340035986,0.5,0.778397920944069,30,304.53846153846143,29,153.23076923076917,2,3,1,3,1,0.6666666666666666,0,3,3,3,1,0.6666666666666666
p0009,wjms,MJ,wjms,ca_p7_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,1,2,11,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,4,3,4,1,1,2,2,1.8571428571428572,2,1,1.5,-0.341909196416201,5,5,5,5,2,1,1,3.8333333333333335,2.5,49.2732543945312,0,0.8515554919778414,0.5,0.5164004209086448,30,-39.89560439560444,28,-47.99242424242425,3,3,3,2,3,0.9333333333333333,2,3,3,2,1,0.7333333333333333
p0010,wjms,AG,wjms,mo_p5_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,3,1,1.75,1,2,1,1,2,1,2,1,1,1,3,3,4,4,1,5,3.3333333333333335,2,6,3,1.5531673090277165,1.8581805194428846,2,3,3,3,2,4,2,3,7,3,5,1.642411595979014,4,3,4,4,2,2,2,3.1666666666666665,1.5,45.65259170532225,0,0.13201967053685298,0.5,-0.0917890989775171,31,124.125,31,538.375,3,3,3,2,2,0.8666666666666667,1,3,0,2,3,0.6
p0012,wjms,AG,wjms,wi_p3_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,6,1,1,1,2.25,1,1,1,2,1,1,1,1,1,7,5,2,2,2,1,3,1.8333333333333333,2,3,5,1.398877036601611,0.7362167858449473,5,2,4,1,2,1,1,1.4285714285714286,2,3,2.5,-0.2794734473583471,5,5,5,5,4,5,3,4.833333333333333,0,44.01079940795895,0,-0.7680434081928559,0.5,0.39324541093910975,20,757.6111111111111,24,-175.75,3,3,3,2,2,0.8666666666666667,1,2,0,2,2,0.4666666666666667
p0013,wjms,AG,wjms,wi_p2_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,2,1,1,2,1.5,2,1,1,2,1,1,1,1,1,5,5,4,3,1,1,2,2,2,2,0,0.2105296373967261,0.13147306319956256,4,1,2,1,1,5,1,2.142857142857143,2,1,1.5,-0.15101236715212255,5,5,5,5,4,3,1,4.5,1,NA,0,-0.6910551206021867,0.5,0.2567130233383538,27,214.38636363636374,25,77.60606060606062,2,2,1,1,2,0.5333333333333333,2,2,1,2,1,0.5333333333333333
p0014,wjms,AG,wjms,ca_p6_2018,sibling_000,0,525,2,1,15,0,0,0,0,0,0,0,3,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,1,1,2,2,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,1,3,1,1,2,1,1.4285714285714286,3,1,2,-0.45386394383533296,5,5,5,5,2,2,2,4,3,69.11082077026364,0,2.0640659092439693,0.5,1.0646169688724783,28,299.7714285714287,28,58.545454545454504,3,3,3,2,1,0.8,3,3,3,3,3,1
p0015,wjms,AG,wjms,ca_p1_2018,wjms_sibling_250,1,2,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,2,1,1,1,2,1,1,3,4,2,2,1,2,1,1.6666666666666667,0,0,0,-0.7931382738148606,-0.7043957352917302,5,1,4,1,1,2,1,1.2857142857142858,3,1,2,-0.5493123584673723,4,4,4,5,1,1,1,3.1666666666666665,3,39.448500633239746,1,0.6609488377724657,-0.5,-0.2221977196089903,30,-161.52747252747258,28,165.46153846153857,1,3,2,1,2,0.6,2,3,2,3,2,0.8
p0016,wjms,AG,wjms,ca_p7_2018,sibling_000,0,525,2,1,14,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,3,4,1,4,4,3,3,2.8333333333333335,1,2,1,0.09451321624557076,0.6327235068231605,4,2,2,2,1,3,3,2.4285714285714284,4,1,2.5,0.3886654550659276,4,4,3,4,2,3,3,3.3333333333333335,1.5,44.92191219329835,0,0.09745632915427725,0.5,-0.0220148451197483,31,31.677884615384528,28,57.3776223776224,2,3,3,0,3,0.7333333333333333,2,3,2,1,2,0.6666666666666666
p0017,wjms,AG,wjms,ca_p6_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,4,1,1.75,1,1,1,1,1,2,1,1,1,4,5,2,2,1,1,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,1,3,1,1,2,2,1.5714285714285714,3,2,2.5,-0.18402503272630788,5,5,5,5,4,4,2,4.666666666666667,2.5,43.1818199157715,0,0.5634122965900447,0.5,0.8210264566381476,32,354.9375,28,133.79487179487182,2,3,3,3,3,0.9333333333333333,1,3,2,2,1,0.6
p0018,wjms,AG,wjms,NA,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,3,1,2,2,2,1,1,1,1,2,2,1,1,1,4,4,2,3,2,2,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,4,1,4,1,1,2,1,1.4285714285714286,1,1,1,-0.8026449367893047,4,4,4,3,2,2,3,3.1666666666666665,1.5,61.64274215698245,1,0.8884019417307362,-0.5,-0.13493489004126835,25,711.2166666666666,30,192.75897435897446,1,3,1,3,3,0.7333333333333333,3,3,3,3,1,0.8666666666666667
p0019,wjms,MK,wjms,mo_p6_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,6,5,4,2,1,1,1,1.6666666666666667,0,0,0,-0.7931382738148606,-0.7043957352917302,5,1,4,2,1,1,1,1.2857142857142858,2,1,1.5,-0.723702854944358,5,5,5,4,4,3,2,4.333333333333333,3,53.7535171508789,0,1.337619199054433,0.5,0.9519833584881551,24,-36.25,26,-240.89999999999998,3,3,3,2,3,0.9333333333333333,3,2,3,2,3,0.8666666666666667
p0020,wjms,MK,wjms,mo_p6_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,3,1,1,1,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,2,4,2,2,1,1,1.7142857142857142,3,2,2.5,-0.08857661809426869,5,5,5,4,3,4,1,4.333333333333333,1,45.171796798706055,0,-0.16485716272688183,0.5,0.3755553546227611,21,150.03174603174602,28,-62.045454545454504,2,3,2,0,2,0.6,3,3,3,1,1,0.7333333333333333
p0021,wjms,MK,wjms,mo_p5_2018,sibling_000,0,525,1,6,14,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,1,2,2,2,8,4,1,4,1,1,1,1.6666666666666667,0,0,0,-0.7931382738148606,-0.7043957352917302,2,2,1,3,1,4,4,3.2857142857142856,8,3,5.5,2.007698921720078,5,5,5,5,5,5,1,5,2,41.1953258514404,1,0.19531135870702743,-0.5,0.5125395714948265,28,-1.727272727272748,31,43.91904761904766,2,3,3,2,1,0.7333333333333333,2,3,3,2,2,0.8
p0022,wjms,HH,wjms,ca_p7_2018,wjms_sibling_070,1,4,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,1,2,4,3,5,2.8333333333333335,1,3,4,0.8815956830753323,1.1089635367227821,4,1,4,1,2,1,1,1.4285714285714286,1,1,1,-0.8026449367893047,4,4,4,3,1,1,4,2.8333333333333335,2,33.11746978759765,1,-0.18679555982495483,-0.5,-0.7135056160903582,30,181.8296703296702,31,468.1333333333332,2,3,2,3,3,0.8666666666666667,1,3,3,3,1,0.7333333333333333
p0023,wjms,HH,wjms,ca_p6_2018,sibling_000,0,525,2,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,2,1,2,1,1,1,8,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,5,1,5,1,1,1,2,1.1428571428571428,2,2,2,-0.6447607730994116,5,5,5,5,4,3,1,4.5,3,38.9610404968262,0,0.6378905053188973,0.5,0.7665656199456834,27,130.05769230769226,31,155.02857142857147,3,3,3,3,2,0.9333333333333333,3,3,3,2,1,0.8
p0024,wjms,HH,wjms,ca_p1_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,4,1,2,1,1,1,2,2,1,2,1,1,2,3,5,3,3,1,4,3.1666666666666665,1,3,4,0.8815956830753323,1.3375429390089364,4,1,3,1,1,1,1,1.4285714285714286,3,1,2,-0.45386394383533296,4,5,4,4,1,1,3,3.1666666666666665,0,31.8860158920288,1,-1.341582182655182,-0.5,-0.9904726743078448,28,827.6363636363635,30,8.928571428571331,0,1,2,1,3,0.4666666666666667,3,1,2,3,0,0.6
p0025,wjms,BM,wjms,wi_p2_2018,sibling_000,0,525,2,6,13,0,0,0,0,NA,0,NA,2,1,1,1,1.25,1,1,1,1,1,1,1,1,2,5,4,1,2,1,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,2,3,1,1,1,1,1.4285714285714286,3,1,2,-0.45386394383533296,5,4,4,5,1,1,2,3.3333333333333335,0,36.13329124450685,NA,-1.1406732676824902,NA,-0.9955385409990299,30,1093.901098901099,28,103.96503496503487,3,3,2,2,0,0.6666666666666666,3,0,2,1,0,0.4
p0026,wjms,BM,wjms,ca_p1_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,2,2,1,1,2,5,1,3,1,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,1,3,1,1,1,1,1.2857142857142858,3,4,3.5,-0.026140869036414716,5,5,5,5,3,2,1,4.166666666666667,1.5,29.59464931488035,0,-0.6275693635189155,0.5,0.1150003634181828,22,-55.78787878787887,29,280.5512820512822,2,3,3,3,2,0.8666666666666667,1,3,3,3,3,0.8666666666666667
p0027,wjms,HH,wjms,ca_p6_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,2,4,4,4,3,1,3.3333333333333335,0,0,2,-0.3918733414397371,0.6812946700278819,3,3,4,3,2,4,3,2.857142857142857,4,3,3.5,1.0237916919160173,4,4,4,4,2,2,2,3.3333333333333335,3,58.560268402099595,0,1.564993008916545,0.5,0.5410084811918151,28,-40.59848484848476,29,164.79999999999995,3,3,3,3,3,1,3,3,3,3,3,1
p0028,wjms,HH,wjms,ca_p7_2018,wjms_sibling_140,1,2,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,5,1,3,1,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,2,3,1,1,5,2,2.2857142857142856,4,2,3,0.4676075369108742,5,5,5,5,3,3,2,4.333333333333333,3,37.6923065185547,1,0.5778755673152208,-0.5,0.3271728903174613,31,476.88333333333344,28,59.846153846153925,3,3,3,3,2,0.9333333333333333,3,3,2,3,3,0.9333333333333333
p0029,wjms,BM,wjms,ca_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,3,3,2,5,4,4,3.5,2,2,3,0.8124270359594112,1.5242704643205176,4,2,3,2,2,3,2,2.2857142857142856,4,1,2.5,0.29321704043388835,4,4,4,4,1,1,4,3,1.5,28.572772026062,1,-0.675907236694938,-0.5,-0.8181197229084962,31,405.8809523809525,31,254.6696428571429,3,3,3,2,3,0.9333333333333333,3,3,3,3,1,0.8666666666666667
p0030,wjms,HH,wjms,ca_p7_2018,sibling_000,0,525,2,6,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,6,4,1,2,3,2,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,4,2,4,2,1,2,2,1.8571428571428572,2,1,1.5,-0.341909196416201,4,5,5,5,3,2,2,4,0,28.184937477111802,1,-1.5166543375923436,-0.5,-0.6424667120784207,32,187.75,32,19.63333333333344,3,3,2,2,0,0.6666666666666666,2,3,3,1,2,0.7333333333333333
p0031,wjms,BM,wjms,ca_p6_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,7,5,1,1,2,1,1,1.1666666666666667,0,0,0,-0.7931382738148606,-1.0472648387209618,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,-0.9935417660533832,5,5,5,5,2,1,1,3.8333333333333335,3,34.8640842437744,0,0.4440921364396628,0.5,0.3600763051650167,31,538.2692307692307,30,261.742857142857,3,3,3,3,3,1,3,3,3,3,3,1
p0032,wjms,HH,wjms,wi_p4_2018,wjms_sibling_060,1,2,1,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,2,1,1,2,1,1,1,8,5,2,1,1,3,1,1.5,0,0,2,-0.3918733414397371,-0.575892042545967,4,2,3,1,1,1,1,1.5714285714285714,1,2,1.5,-0.5328060256802796,5,5,5,5,3,4,1,4.5,1,34.91090965270995,0,-0.6502280257100281,0.5,0.27237641839131055,20,81.53333333333336,27,111.91666666666674,1,3,3,2,0,0.6,1,3,3,2,2,0.7333333333333333
p0033,wjms,HH,wjms,wi_p4_2018,sibling_000,0,525,1,1,13,0,0,0,0,0,0,0,3,2,3,3,2.75,1,2,1,1,1,1,2,1,1,2,4,2,3,3,3,2,2.5,0,0,2,-0.3918733414397371,0.10984616431249591,4,2,3,4,1,3,3,2.5714285714285716,4,2,3,0.6585043661749529,4,5,4,3,1,1,3,3,2,39.20254898071285,1,0.10104701141271859,-0.5,-0.5200397013363364,21,60.799999999999955,32,50.049999999999955,1,3,1,0,0,0.3333333333333333,2,1,0,1,1,0.3333333333333333
p0034,wjms,HH,wjms,ca_p1_2018,wjms_sibling_280,1,2,2,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,2,2,2,1,1,1,8,5,4,2,3,1,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,3,4,4,2,3,3,3,2.857142857142857,1,1,1,0.15183920953108804,5,5,5,5,2,3,1,4.166666666666667,0.5,37.626277923584,0,-0.7959167153346686,0.5,0.05041357161792422,31,430.80000000000007,30,195.8736263736264,3,3,3,3,3,1,3,3,3,3,1,0.8666666666666667
p0035,wjms,HH,wjms,ca_p7_2018,sibling_000,0,525,2,1,15,0,0,0,0,NA,0,NA,3,1,2,1,1.75,1,1,1,1,1,1,2,2,1,5,2,1,5,5,1,1,2.8333333333333335,3,1,0,0.3419934564683669,0.7824663888847958,5,2,4,1,1,2,4,1.8571428571428572,3,2,2.5,0.0068717965377706886,5,5,5,5,3,3,3,4.333333333333333,2,35.604923248291,NA,-0.06913152009148399,NA,0.3684210278320954,31,345.8666666666668,31,107.47619047619048,3,3,3,3,1,0.8666666666666667,3,3,3,2,3,0.9333333333333333
p0037,wjms,BM,wjms,ca_p7_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,3,4,1,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,2,3,2,1,3,2,2.142857142857143,5,1,3,0.37215912227883496,5,5,5,5,3,1,1,4,3,44.1171474456787,0,0.8817898917744321,0.5,0.6110344552947474,25,-332.08333333333337,31,69.32211538461547,2,3,3,1,2,0.7333333333333333,3,3,3,3,3,1
p0038,wjms,MJ,wjms,ca_p1_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,5,2,2,3,3,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,5,2,4,1,1,2,2,1.5714285714285714,1,1,1,-0.7071965221572654,5,5,5,5,1,1,2,3.6666666666666665,1,31.809700012207003,0,-0.7969245810941232,0.5,-0.1990767408222485,18,685.2,15,-5.75,1,3,3,2,3,0.8,2,3,2,3,3,0.8666666666666667
p0039,wjms,BM,wjms,ca_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,2,2,1,5,4,1,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,4,3,3,2,2,4,2,2.5714285714285716,5,3,4,1.0072853591289246,5,5,5,5,3,4,2,4.5,1,57.03534507751465,0,0.3963243983016359,0.5,0.6738883090664582,21,-45.16666666666663,30,-157.9076923076924,3,3,3,3,3,1,3,3,3,2,3,0.9333333333333333
p0041,wjms,AG,wjms,ca_p1_2018,sibling_000,1,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,2,2,3,2,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,4,2,4,1,1,3,2,1.8571428571428572,4,2,3,0.18126229301475652,4,4,5,4,3,2,3,3.6666666666666665,2,37.980958938598654,0,0.04326212356469769,0.5,0.12326253675982259,29,498.6303030303029,31,108.16666666666674,2,3,2,1,2,0.6666666666666666,2,3,3,1,3,0.8
p0042,wjms,MK,wjms,ca_p7_2018,wjms_sibling_070,1,4,2,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,1,2,3,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,3,2,4,1,2,3,5,2.5714285714285716,1,1,1,-0.039057619732990434,5,5,5,5,4,3,2,4.5,2.5,47.7057189941406,0,0.7774063468582497,0.5,0.8200911462646358,29,793.7032967032967,29,22.96794871794873,2,3,2,3,2,0.8,0,3,2,1,0,0.4
p0043,wjms,MJ,wjms,ca_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,6,5,2,1,1,2,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,1,3,1,1,2,1,1.4285714285714286,5,1,3,-0.1050829508813613,5,5,5,5,3,1,1,4,3,51.5625,0,1.2339774895022586,0.5,0.7461519181104104,31,541,32,58.01785714285711,3,3,3,2,0,0.7333333333333333,2,3,3,2,3,0.8666666666666667
p0044,wjms,HH,wjms,wi_p3_2018,sibling_000,0,525,1,6,13,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,4,2,1,1,2,3,1.8333333333333333,2,1,0,0.02534456912964982,-0.09486657700987564,3,1,3,1,1,3,1,1.8571428571428572,2,NA,2,-0.16751869993921514,4,4,5,3,3,3,3,3.6666666666666665,2,30.891321182251,0,-0.2920990929729102,0.5,-0.005399451900987988,21,95.61428571428564,25,-435.9000000000001,1,3,2,3,2,0.7333333333333333,1,2,3,0,1,0.4666666666666667
p0045,wjms,HH,wjms,pe_p2_2018,sibling_000,0,525,1,3,14,0,0,0,1,0,0,1,3,2,4,2,2.75,2,1,2,2,1,2,1,2,1,10,5,1,3,1,3,1,1.6666666666666667,2,1,4,0.8278744338798968,0.27643050962472815,5,1,5,1,1,1,5,1.5714285714285714,3,3,3,-0.009634536249322062,5,5,5,5,5,5,5,5,2,45.1298713684082,1,0.3814272106645572,-0.5,0.5839432832340206,22,104.76623376623377,32,-67.26666666666665,1,3,1,2,3,0.6666666666666666,1,3,3,1,0,0.5333333333333333
p0046,wjms,HH,wjms,wi_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,4,4,3,1,2,1,2.1666666666666665,0,0,3,-0.19124087525217537,0.002663458970761756,4,2,3,1,1,3,2,2,5,1,3,0.27671070764679573,4,4,5,4,1,1,4,3.1666666666666665,1.5,42.9477615356445,1,0.00407305783176895,-0.5,-0.4742094012901766,31,375.7321428571429,32,352.25,3,3,3,1,2,0.8,2,3,3,2,3,0.8666666666666667
p0047,wjms,HH,wjms,wi_p6_2018,sibling_000,0,525,2,5,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,2,2,2,2,2,2,0,0,0,-0.7931382738148606,-0.4758163330055759,4,2,3,2,2,2,3,2.2857142857142856,3,1,2,0.1188265439569025,4,4,4,4,2,3,2,3.5,1.5,57.236040115356445,1,0.6799516642429636,-0.5,-0.04883815277628056,31,370.5857142857142,32,11.25,2,3,2,3,0,0.6666666666666666,2,3,2,1,2,0.6666666666666666
p0048,wjms,MJ,wjms,ca_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,2,1,1,3,5,1,1,1,3,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,2,5,2,2,2,1,1.5714285714285714,1,1,1,-0.7071965221572654,5,5,5,5,2,2,1,4,2,41.52225303649905,0,0.21077599911158412,0.5,0.35359865893052445,25,-172.05555555555566,28,247.91666666666652,2,2,1,1,0,0.4,0,1,2,1,1,0.3333333333333333
p0049,wjms,MK,wjms,wi_p7_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,3,2,1,4,2,2,3,1,0.5963471718513641,0.3649196992103438,5,1,3,1,1,2,2,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,3,2,3,3,3.8333333333333335,1,37.7651891708374,1,-0.5152120087519593,-0.5,-0.34129594550410197,32,460.375,31,112.02857142857124,2,3,2,2,2,0.7333333333333333,2,3,3,2,2,0.8
p0050,wjms,MJ,wjms,wi_p2_2018,sibling_000,0,525,2,NA,13,0,0,NA,NA,NA,0,NA,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.009391590935386404,0.01216247293131227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,48.43903350830075,NA,0.2638267592730088,NA,0.3172937358067072,25,561,24,96.73809523809518,3,3,2,3,3,0.9333333333333333,3,3,3,1,3,0.8666666666666667
p0051,wjms,AG,wjms,wi_p4_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,3,3,4,4,4,5,3.8333333333333335,2,4,3,1.1827971724935638,1.976949744739394,5,2,5,1,1,2,5,1.8571428571428572,3,1,2,-0.16751869993921514,5,5,5,5,1,1,1,3.6666666666666665,2,50.80266952514645,0,0.6497676472845673,0.5,0.35594957082183665,24,134.284090909091,29,127.69230769230762,1,0,1,1,1,0.26666666666666666,0,3,2,1,2,0.5333333333333333
p0052,wjms,HH,wjms,wi_p2_2018,wjms_sibling_370,1,2,2,6,13,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,2,1,4,4,1,3,2,2,1,1.8333333333333333,0,0,2,-0.3918733414397371,-0.3473126402598128,5,1,4,1,1,1,1,1.1428571428571428,4,4,4,0.05280121280853178,4,4,5,3,1,1,1,3,0,29.6236047744751,1,-1.448601041836203,-0.5,-1.1145652171781513,21,353.5333333333334,26,-7.2999999999999545,1,1,1,2,2,0.4666666666666667,1,2,0,1,1,0.3333333333333333
p0053,wjms,BM,wjms,wi_p4_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,13,4,1,3,5,3,1,2.5,0,0,0,-0.7931382738148606,-0.13294722957634442,4,2,3,1,1,2,1,1.7142857142857142,3,1,2,-0.26296711457125455,5,5,5,5,3,3,4,4.333333333333333,3,56.159812927246094,0,1.4514442359104116,0.5,0.9956525571882318,30,-430.85714285714266,32,297.6833333333334,3,3,1,2,2,0.7333333333333333,2,3,3,3,2,0.8666666666666667
p0054,wjms,MK,wjms,wi_p2_2018,sibling_000,0,525,1,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,4,1,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,3,4,2,1,2,3,2,2,NA,2,-0.07207028530717594,4,3,2,5,3,1,2,3,2,65.64789199829104,1,1.3519913771088077,-0.5,-0.040112441242901996,26,688.7833333333334,31,198.66666666666674,3,3,2,3,2,0.8666666666666667,2,1,2,3,3,0.7333333333333333
p0055,wjms,MK,wjms,wi_p4_2018,sibling_000,0,525,2,3,13,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,3,4,3,4,1,5,3.3333333333333335,2,3,2,0.7969796380389258,1.4006340052993815,3,5,3,4,4,3,5,3.857142857142857,5,1,3,1.5175400978633062,5,5,5,4,2,3,2,4,1,NA,0,-0.6910551206021867,0.5,0.007609380574100803,31,-154.73333333333335,31,-8.138095238095275,3,3,1,2,3,0.8,3,3,1,3,1,0.7333333333333333
p0057,wjms,MJ,wjms,ca_p1_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,2,1,2,1,8,5,2,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,1,4,1,1,3,2,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,5,2,2,2,4,2.5,51.334135055542,0,0.9490413536492088,0.5,0.6368356105818411,30,141.90109890109875,31,283.84821428571433,3,3,3,3,1,0.8666666666666667,3,3,3,3,3,1
p0058,wjms,BM,wjms,ca_p1_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,13,4,2,3,2,1,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,3,2,5,1,1,4,2,2,1,1,1,-0.4208512782611476,4,4,4,4,2,2,3,3.3333333333333335,1,43.5982189178467,0,-0.2392921353697614,0.5,-0.15120905419215758,32,1036.5333333333333,32,444.625,3,3,3,1,3,0.8666666666666667,3,1,1,0,0,0.3333333333333333
